Despesas por função - educação e cultura - municipal
Sigla;Código;Município;2010;2011;2012;2013;2014;2015;2016;2017;
PB;2507606;Juarez Távora;3902103,83;4453768,65;5296944,7;4850879,15;5976513,32;6045107,01;6159243,94;7183353,12;
PB;2507705;Juazeirinho;7034979,72;10076592,46;8813565,25;11547610,24;11803792,22;13827933,28;13821421,3;12487420,5;
PB;2507804;Junco do Seridó;2701920,26;2562275,37;3007214,54;3399599,78;3768301,87;4399840,22;4525906,71;5122538,29;
PB;2507903;Juripiranga;3841749,11;5072248,92;6505963,96;6914066,38;8034238,35;7590097,75;7710189,47;7732160,6;
PB;2508000;Juru;3910731,52;4200555,24;4508810,99;5427675,18;7622617,93;8218660,04;8315698,28;8555168,73;
PB;2508109;Lagoa;1922366,84;;;3292818,89;4217572,07;3509625,61;3589599,2;3601248,93;
PB;2508208;Lagoa de Dentro;4427033,56;6135440,19;7391713,11;7628820,42;7381774,6;8795712,62;10139453,25;10255005,29;
PB;2508307;Lagoa Seca;8685276,22;9905196,04;13211603,12;15171424,51;15046339,99;16655451,22;16974517,98;17442315,2;
PB;2508406;Lastro;2276469,7;2656244,66;2568854,96;2989458,91;3113602,99;3342098,68;3990081,09;3992109,25;
PB;2508505;Livramento;3437491,52;4307706,26;4569393,8;4582835,59;5242427,62;5848395,77;6598189,75;7426697,13;
PB;2508554;Logradouro;2635999,98;2429109,2;3573260,96;3300583,19;;4357042,04;4452380,76;4644803,21;
PB;2508604;Lucena;5042120,2;6488705,55;8026533,48;8352703,34;9658510,65;10009857,41;10320299,22;10836058,33;
PB;2508703;Mãe d'Água;2090461,4;2342356,84;2828193,04;2740168,12;;3577126,77;3639457,09;3633686,82;
PB;2508802;Malta;2161552,01;2999286,87;3723023,68;3325554,24;4253785,43;4249285,51;4541958,37;5148304,19;
PB;2508901;Mamanguape;14584212,12;;18732920,04;22449159,36;23070473,49;23452379,81;26271588,75;23011928;
PB;2509008;Manaíra;4741071,43;5389899,34;5666210,47;5757796,5;6956779,39;8172786,81;9507156,67;8755531,11;
PB;2509057;Marcação;5619101;6524739,62;6875676,62;6492794,52;6950177,88;7477839,3;7673849,73;7493932,41;
PB;2509107;Mari;7753086,32;9231525,26;11426838,31;10621567,1;;10784691,95;12022411,38;12084920,02;
PB;2509156;Marizópolis;3841704,28;4397833,05;4731428,45;4197077,54;5846045,2;6376433,53;6970648,37;7258074,17;
PB;2509206;Massaranduba;5108590,76;6199707,63;7587151,87;8231664,68;8641465,63;9883440,88;10850597,45;11585358,95;
PB;2509305;Mataraca;5644539,04;6219468,25;6988504,8;7974513,58;8591321,07;9447905,11;10417885,76;10095124,88;
PB;2509339;Matinhas;2505762;3007470,9;3675623,84;3547430,25;3491482,77;4236117,55;4322413,61;4756154,58;
PB;2509370;Mato Grosso;2518764,57;2431161,16;2372071,24;2384059,44;2828996,63;2680335,2;3038202,15;3270254,79;
PB;2509396;Maturéia;4043424,82;4206823,2;4629959,26;5577444,99;5700832,16;5911158,91;6939713,85;6587694,26;
PB;2509404;Mogeiro;5094803,55;6189258,12;8045268,51;8734952,56;10312485,44;10574817,89;11546664,83;10581924,05;
PB;2509503;Montadas;2243259,25;3284299,17;4182330,75;3993809,85;4403954,92;5231775,64;5442609,26;5745297,25;
PB;2509602;Monte Horebe;2128395,99;2260030,23;3343965,24;3629780,86;4587766,22;4333372,41;4470339,03;5189722,31;
PB;2509701;Monteiro;9034481,68;12326670,7;15129556,4;14379196,47;16885223,47;20977831,31;24870794,95;24069014,63;
PB;2509800;Mulungu;3885835,31;4887738,06;5462664,39;5072951,48;5832255,14;;;5962087,31;
PB;2509909;Natuba;4601099,9;5796629,9;6379707;8162873,56;;10468999,76;10452299,34;10823852,73;
PB;2510006;Nazarezinho;3445882,27;3814802,87;4322562,87;4524730,2;5125942,18;4602504,31;5457598,04;5812181,77;
PB;2510105;Nova Floresta;3476138,59;4281384,92;4277008,8;5011657,47;5323307,95;5556652,22;5676224,4;5551562,89;
PB;2510204;Nova Olinda;3336647,81;3311271,65;4366285;4726914,31;5237846,37;5281599,14;5733016,06;6284521,9;
PB;2510303;Nova Palmeira;2327279,97;2294457,11;3808947,1;3666274,7;4310336,77;4174545,43;5330261,93;3704038,13;
PB;2510402;Olho d'Água;2947498,18;;;5101681,07;5917515,58;5572488,35;2924643,92;6415696,79;
PB;2510501;Olivedos;2530076,73;3136134,34;3660446,39;3726966,94;4459925,62;4696632,15;5008907,12;5209260,84;
PB;2510600;Ouro Velho;1659558,22;1869400;1717705,72;2161394,21;2561380,99;2960769,15;3067255,74;3326808,69;
PB;2510659;Parari;1750214,17;1835445,7;2044091,22;1778875,72;2247780,22;2021169,46;2314785,2;2467942,12;
PB;2510709;Passagem;1926857,09;2456021,89;2292123,41;2399959,51;3535010,76;3440361,36;3947968,77;3733637,13;
PB;2510808;Patos;23934102,26;29064917,41;29445698,86;33882416,93;;43606664,78;44643465,87;52348759,11;
PB;2510907;Paulista;4024275,83;5307372,72;7854127,86;6745183,83;7875989,46;7735279,95;8629910,53;8439982,57;
PB;2511004;Pedra Branca;2633050,65;3116404,38;3447255,81;3557558,78;5032470,71;3737556,09;4179371,29;4294321,58;
PB;2511103;Pedra Lavrada;4740306,36;6147414,85;7354110,12;6700645,26;8805259,99;8964558,4;9902501,63;7240551,54;
PB;2511202;Pedras de Fogo;12346431,89;17275669,31;21085735,11;21638740,67;25418286,02;22234009,83;24441979,5;27121854,34;
PB;2511301;Piancó;6226399,97;7641576,72;8771001,77;10130486,16;11819007,7;10961273,05;11486846,06;10431560,71;
PB;2511400;Picuí;7178848,67;10627594,77;13423652,93;12932230,41;14350288,34;13580595,77;15072631,89;15186486,98;
PB;2511509;Pilar;4469968,41;5339654,63;5004772,98;6093198,05;7067828,37;8569768,85;9152723,39;8101597,27;
PB;2511608;Pilões;4030445,83;4399198,32;5207011,77;5042354,11;5641950,47;6439983,05;6439983,05;7460356,68;
PB;2511707;Pilõezinhos;2530515,35;2951011,32;4048509,6;3462335,96;3738048,29;0;4359239,42;3745670,42;
PB;2511806;Pirpirituba;3132820,94;4132316,78;4897321,22;5008115,96;5680437,42;5167838,53;5493545,69;5636413,72;
PB;2511905;Pitimbu;;;;10321680,25;1479223,04;;;;
PB;2512002;Pocinhos;7307269,12;10749969,85;12760195,07;11732523,77;14923769,29;16108852,2;16534936,32;16935946,01;
PB;2512036;Poço Dantas;4017967;4925170;5583298;5299480,09;5692194,29;5824826,8;6595058,34;6690438,45;
PB;2512077;Poço de José de Moura;3399742,22;4191542,23;5191242,75;4456851,26;5934709,23;5402161,47;6246002,04;6520517,97;
PB;2512101;Pombal;8628510,91;10591569,58;12361061,18;14252346,67;15786288,54;17864248,24;19363555,35;19871755,22;
PB;2512200;Prata;2006340,18;2907993,13;2051924,78;3062651,24;3988761,89;4481211,96;8141488,33;5313485,2;
PB;2512309;Princesa Isabel;7711681,68;8029706,92;9427300,08;;10643861,43;9528197,64;11004711,92;11910886,98;
PB;2512408;Puxinanã;;;6470501,35;7110160,09;7429466,95;7752752,79;9202313,06;10030625,96;
PB;2512507;Queimadas;15959539,45;20082442,3;21461821,99;30021692,52;33927057;34915553,98;34232559,84;;
PB;2512606;Quixabá;1427590,91;1963187,77;2704560,06;3232891,03;3281009,47;2948695,32;3331072,39;4036076,03;
PB;2512705;Remígio;7232993,29;10255427,04;10122006,81;10166009,09;11776584,84;13177727,48;13482473,69;12772607,79;
PB;2512721;Pedro Régis;3081534,9;3469368,04;3910323,15;4069219,31;4713286,44;4663999,98;5265550,13;5716666,52;
PB;2512747;Riachão;2307137,69;3109647,78;3373835,96;3632937,53;3836398,43;4034568,11;4257244,88;4099194,57;
PB;2512754;Riachão do Bacamarte;2541738,58;3339478,63;;3849421,66;4322276,9;4832022,73;5242243,9;4468905,16;
PB;2512762;Riachão do Poço;3210207,24;3546881,07;3636305,55;4337009,82;5173295,91;5980288,4;6579868,19;6741638,1;
PB;2512788;Riacho de Santo Antônio;2027505,23;2149658,41;2315793,61;2328372,52;3186303,1;3463394,87;3462292,46;3340953,6;
PB;2512804;Riacho dos Cavalos;3093516,07;2943438,31;4665675,93;4590709,87;5964779,08;6913235,5;6684109,33;7743927,86;
PB;2512903;Rio Tinto;9061030,23;12165837,65;13804975,47;13275801,99;14174245,41;15015513,32;16584367,09;17064690,53;
PB;2513000;Salgadinho;2438438,76;2631333,7;3630272,66;3901419,3;3925813,57;4264174,47;4426539,39;4223370,61;
PB;2513109;Salgado de São Félix;4729966,37;6072050,32;9164798,83;9467170,78;10881394,16;11191169,08;12965540,95;11630417;
PB;2513158;Santa Cecília;3994354,38;4651403,29;6126655,48;5641516,96;6344682,93;6764710,14;7320005,51;8226126,49;
PB;2513208;Santa Cruz;2251833;2922149;3408098,96;3648219,63;3923805,3;3948276,96;4234770,69;4193710,08;
PB;2513307;Santa Helena;3204762,7;2884004,08;3530444,34;4571672,94;6330155,34;5436067,06;;;
PB;2513356;Santa Inês;;;;3696336,14;3660730,98;3906624,94;4049194,69;4077116,43;
PB;2513406;Santa Luzia;4449887,58;4893740,21;5694518,41;6649885,19;7063211,09;6105342,55;6522933,79;6746008,28;
PB;2513505;Santana de Mangueira;3536529,07;4049428,34;4263571,89;5227192,81;;6060988,95;5943383,27;5791785,7;
PB;2513604;Santana dos Garrotes;2681124,68;3249156,26;4197957,92;3568618,49;4835227,2;5078573,96;4569365,09;5478631,67;
PB;2513653;Santarém;3090401,24;3665266,7;4825294,45;3914510,98;4473142,79;4110090,39;4820210,28;4937947,97;
PB;2513703;Santa Rita;50439556,85;62397363,03;61161963,33;67425097,05;69660613,36;74406126,96;77265345,82;68312231,26;
PB;2513802;Santa Teresinha;2894679,41;2610588,65;3635527,5;3605550,05;4043691,69;4626754,26;5006784,85;4777613,72;
PB;2513851;Santo André;1603704,88;1810798,52;2459440,82;2482344,57;2906171,45;3031533,6;3210112,21;3282012,1;
PB;2513901;São Bento;11810147,85;14354112,36;18451048,45;19225288,42;21497459,71;24400267,66;28159899,28;26548862,03;
PB;2513927;São Bentinho;2198961;2684552;2307716,19;3623219,06;3892039,07;3946626,2;4173259,75;4634256,58;
PB;2513943;São Domingos do Cariri;1470028,85;;;2117977,89;2674876,23;2696092,5;2957225,29;2900751,22;
PB;2513968;São Domingos de Pombal;1830364,32;2185528,27;2966742,94;3233342,7;3976038,31;3690900,6;3974646,86;4075949,16;
PB;2513984;São Francisco;1867961;2252262;2739644,2;2964945,64;3661154,52;3606308,3;4025997,2;4200770,04;
PB;2514008;São João do Cariri;1718454,41;2052937,54;2096156,76;2935135,8;3539830,41;3916482,85;4955666,08;4377605;
PB;2514107;São João do Tigre;2754301,74;3658631,89;3793853,28;3107355,7;2548498,53;5074180,85;8141488,33;5859684,62;
PB;2514206;São José da Lagoa Tapada;3151707,7;3575982,92;4073808,79;4470075,17;4184691,75;4625421,12;5569533,95;5081719,9;
PB;2514305;São José de Caiana;3770172,28;4022940,23;4344176,28;5725117,29;5199097,89;6210182,15;6145093,68;6674517,71;
PB;2514404;São José de Espinharas;2669726,51;3462838,71;4579070,61;3699162,06;4606263,38;4237593,1;4323687,94;4472863,77;
PB;2514453;São José dos Ramos;2805126,99;;;5266529,55;6058347,73;7508490,77;7428768,83;7465458,06;
PB;2514503;São José de Piranhas;5360534,93;6314396,05;9275333,22;9956152,87;9930193,95;11593280,43;11796292,31;11632118,48;
PB;2514552;São José de Princesa;2854832,99;2657131,04;2294818,06;2885640,06;2782495;2602077,36;3395285,39;0;
PB;2514602;São José do Bonfim;2068051,64;2387396,75;2759985,22;3115922,18;3445223,99;3420772,15;3620866,89;4069849,43;
PB;2514651;São José do Brejo do Cruz;1792940,69;2000270,99;2165593,71;2633032,88;2998218,2;3421358,57;3510067,55;3533556,75;
PB;2514701;São José do Sabugi;2243148,94;2694028,54;3521135,02;3398885,16;4313457,52;4477805,15;5082601,8;6021797,43;
PB;2514800;São José dos Cordeiros;1915986,43;1943628,69;2819485,84;2752266,6;2916753,16;3146159,7;3865374,68;3439019,35;
PB;2514909;São Mamede;3821767,61;3838645,08;4473437,97;6533535,61;6687876,18;6511093,4;7639982,93;7550426,66;
PB;2515005;São Miguel de Taipu;3428102,2;4179236,94;5240969,57;;;;6970807,91;7755834,75;
PB;2515104;São Sebastião de Lagoa de Roça;4815244,99;5576666,42;6758921,56;8032403,23;9375969,73;8766800,49;7860660,81;6826455,46;
PB;2515203;São Sebastião do Umbuzeiro;1977181,52;2268310,64;;;4019933,86;3833398,04;5562208,64;4339878,68;
PB;2515302;Sapé;14272570,94;18148908,74;21752908,88;21623372,96;27572115,3;24217515,27;26814192,77;27930713,63;
PB;2515401;Seridó;4491698,72;5911112,62;7079540,13;7392109,67;9038202,44;;;;
PB;2515500;Serra Branca;3472604,48;3220670,85;5408900,01;5762639,12;5724094,2;5254841,1;6081361,93;6278599,98;
PB;2515609;Serra da Raiz;3029689,33;3126316,53;2799018,98;3165199,84;3980746,53;3941584,29;4452099,24;4449116,45;
PB;2515708;Serra Grande;1530651,53;2609660;2589186,71;2752810,21;3002985,38;3454214,63;3559550,6;3808652,69;
PB;2515807;Serra Redonda;3584681,92;3888361,71;4861689,83;5491464,8;5162387,54;5146659,46;5631589,21;5714323,09;
PB;2515906;Serraria;2621626,18;2798697,88;3193430,8;3680764,68;3510720,85;3604661,62;3711061,07;4175673,87;
PB;2515930;Sertãozinho;2552353,97;2790014,35;3118951,89;4069066,74;3839576,48;3967126,66;4816009,74;4832810,37;
PB;2515971;Sobrado;4257090,45;4974823,13;6034952,85;5875635,14;6684904,01;7089313,53;7930272,31;10937467,49;
PB;2516003;Solânea;9028905,32;10299212,43;13406360,2;13361702,24;15115168,04;15211016,24;15029485,62;16076518,88;
PB;2516102;Soledade;6409492,21;5867764,04;6473358,25;;8716039,26;8701750,02;9053056,76;9632712,42;
PB;2516151;Sossêgo;2126555,41;2418208,18;3355586,58;3068835,39;3134730,58;3623282,23;3787027,68;3866862,98;
PB;2516201;Sousa;11039663,64;14782315,75;14637174,02;17631894,63;25370771,68;23498895,91;23323737,08;24910934,34;
PB;2516300;Sumé;4531989;5477676;6192467,32;7205838,01;9868899,53;12880871,29;12315035,87;12782035,27;
PB;2516409;Campo de Santana;3720740,61;4896607,54;6449495,19;6257402,92;6804478,02;7593137,71;8145976,33;8651565,54;
PB;2516508;Taperoá;4982151,15;6242677,23;7059470,66;7197858,22;8643078,37;8379362,67;7436896,38;8751006,83;
PB;2516607;Tavares;6504033,23;7137228,53;8369709,32;9649167,17;12351860,76;12760258,14;15325425,27;13933933,34;
PB;2516706;Teixeira;6876717,61;6732418,04;7967662,31;8007101,3;10254561,89;9689616,22;13967804,18;10834325,3;
PB;2516755;Tenório;1965923,11;2390101,67;3034777,94;2626414,33;3739304,07;3476097,46;3725692,01;3893773,21;
PB;2516805;Triunfo;3608345,68;4220772,05;4621790,58;5009820,92;5920665,51;6046444,6;6652112,72;6850468,06;
PB;2516904;Uiraúna;5748936,52;5747828,63;6982078,68;7207101,36;;8277250,44;8929306,37;8705003,15;
PB;2517001;Umbuzeiro;4759168,87;5540426,17;6037051,47;7047699,4;6974967,89;7961205,1;8797893,62;8054647,07;
PB;2517100;Várzea;1497488,43;2153901,94;2228977,13;2179679,54;;2898481,48;2924643,92;2941631,99;
PB;2517209;Vieirópolis;2576848,27;3237048,05;3839640,98;3948664,57;4291108,02;4757419,81;4530765,36;5533730,15;
PB;2517407;Zabelê;1383149,9;1755437,2;2447515,98;2861228,69;2548498,53;3140110,77;3206764,89;4129693,58;
PE;2600054;Abreu e Lima;17671038,34;20318401,13;23351068,41;28062755,1;28538365,85;32428704,77;33101121,45;36700983,07;
PE;2600104;Afogados da Ingazeira;13991859,54;16364047,85;22925124,51;20662233,74;27967952,85;23712777,31;29733982,42;31005220,16;
PE;2600203;Afrânio;9972249,11;14283355,54;16238890,13;15347228,31;20145535,32;16977720,83;20916262,52;20124598,76;
PE;2600302;Agrestina;11338150,57;14281375,69;15432656,86;17818538,5;20533954,48;18611531,35;19853138,43;20808685,84;
PE;2600401;Água Preta;15881812,81;18629136,87;;18058151,62;25359871,1;23672746,17;21253309,26;21331903,26;
PE;2600500;Águas Belas;18946980,1;25486327,5;27301598,64;29165382,33;30332533,23;30497373,14;28492660,88;31643437,67;
PE;2600609;Alagoinha;5644547,68;8139640,64;8268454;10067023,79;11984879,11;12563313,92;13480805,83;12689128,03;
PE;2600708;Aliança;17376157,19;21046583,75;24536908;23307013,66;28107351,5;26780863,67;29102439,66;30006267,57;
PE;2600807;Altinho;7742638,14;9906707,15;11589160,41;13731571,27;13819796,97;11724087,77;12848814,56;13795206,56;
PE;2600906;Amaraji;9369090,58;12842077,03;11972967,72;12022523,97;14266804,41;15340863,59;16232673,22;14786510,29;
PE;2601003;Angelim;5916392,22;6203473,59;;8515301,89;;8786497,35;11477545,38;10150868,1;
PE;2601052;Araçoiaba;9775749,96;;;12713544,45;14709035,68;13934591,26;16257836,11;15964607,93;
PE;2601102;Araripina;27021808,83;;;44767560,57;59669288,37;63053267,42;63822766,63;64653693,31;
PE;2601201;Arcoverde;26018113,95;29193013,82;32464925,92;31464325,37;38377861,73;39749528,16;41321338,51;38038817,25;
PE;2601300;Barra de Guabiraba;6984963,18;7229212,58;8568413,46;6697859,09;8678290,56;9151953,9;8964429,17;8785679,51;
PE;2601409;Barreiros;16588300,5;19648605,7;25215227,37;25962534,84;28727884,9;30632600,87;30127272,21;38226791,45;
PE;2601508;Belém de Maria;6800911,69;8365723,25;8967189,21;9141969,81;10355891,45;9304506,43;10515409,57;12244664,2;
PE;2601607;Belém de São Francisco;12958456,24;1400394,81;17351530,36;16901920,01;17027198,06;15919087,34;17060204,8;20780510,85;
PE;2601706;Belo Jardim;34215589,4;38533814,89;42841373,03;45435682,31;52361663,67;54891144,08;59011422,6;55210478,04;
PE;2601805;Betânia;8053538,74;8830757,21;11657778,66;12155213,47;12136821,27;11150738,88;13156341,08;11534103,69;
PE;2601904;Bezerros;17561371,65;23081230,31;25265852,82;30411563,48;35943984,06;37337367,53;39456320,54;40113372,47;
PE;2602001;Bodocó;19714220,98;19980503,94;25760810,45;31835631,04;28845323,69;33409862,96;30579305,65;34533713,08;
PE;2602100;Bom Conselho;20166198,35;25827022,76;25736583,22;30330313,13;27006651,2;50312627,4;33822538,74;;
PE;2602209;Bom Jardim;18149265,75;20570551,86;22700359,02;24954306,41;28502837,64;26513973,4;29799447,21;33532511,76;
PE;2602308;Bonito;16572481,21;23861367,7;27503649,53;24660851,19;28650913,98;30635829,58;31899408,75;31788250,7;
PE;2602407;Brejão;5412111,85;;;7583665,33;10846485,01;9851909,55;11514837,07;9362841,98;
PE;2602506;Brejinho;2764749,63;5650640,44;6955627;2681946,37;7076653,58;11383896,05;8141488,33;8796560,48;
PE;2602605;Brejo da Madre de Deus;21302756,07;31874111,66;28852800,85;30003863,52;33865634,98;39278992,44;46063432,78;45908494,37;
PE;2602704;Buenos Aires;5204020,47;6832231,11;9564069,96;8721404,76;9033916,57;11067965,1;10150957,41;11494486,12;
PE;2602803;Buíque;21162222,73;28665963,1;31248633,84;31404882,63;37276852,56;40154652,15;37788335,73;44363734,02;
PE;2602902;Cabo de Santo Agostinho;96305975,3;124349631,77;132161005,69;134395632,13;154207847,6;171565199,71;191644649,46;172717698,62;
PE;2603009;Cabrobó;14312994,37;15735410,67;19497016,19;22102136,86;27598665,41;22051381,64;25326994,27;26219528,22;
PE;2603108;Cachoeirinha;6216473,22;7798735,35;7945652,98;9672235,29;11399511,01;12781889,03;13317853,26;12533155,05;
PE;2603207;Caetés;13625331,8;16957441,64;20208638,5;20487336,15;21421207,22;22613839,77;27937243,43;25216772,9;
PE;2603306;Calçado;5593979,54;7397849,17;;9823647,21;;10125567,4;9639503,04;9916641,84;
PE;2603405;Calumbi;4076840,44;5542801,39;5481734,37;5748766,41;4290422,27;4928439,71;5978106,45;7218904,83;
PE;2603454;Camaragibe;28660292,28;31100288,84;42399623,06;37758615,95;44250097,57;47048626,5;40033274,39;54184775,05;
PE;2603504;Camocim de São Félix;7887840,68;9125441,55;11283416,47;14127828,64;18729090,93;18052884,87;17562443,66;17839557,92;
PE;2603603;Camutanga;5123273,79;6128582,33;5976492,92;;8193770,59;7228386,95;7738160,3;7983911,57;
PE;2603702;Canhotinho;10694410,12;13081846,3;12541417,92;15073909,37;15976395,78;17748873,74;17631527,28;18032595,58;
PE;2603801;Capoeiras;10131933,53;13833100,62;13644875,28;20116980,46;18987144,52;21144358,52;21370585,9;18100654,82;
PE;2603900;Carnaíba;11150533;14339657,36;17572517,51;17045339,76;19072591,19;18171400,52;21536122,99;18931681,58;
PE;2603926;Carnaubeira da Penha;5144697,57;6129051,29;6982244,23;9504405,8;10867350,99;11289912,7;10834103,33;9859905,19;
PE;2604007;Carpina;22689019,4;26646952,64;30285123,66;40160913,28;45229624,23;38607674,47;49368228,6;53213505,89;
PE;2604106;Caruaru;91908201,28;122504823,38;149883008,67;141502508,35;;190185599,55;175507393,63;195037012,42;
PE;2604155;Casinhas;8355175;11525264;10565583,8;13472518,96;17301958,26;15304630,29;20845232,73;14161094,43;
PE;2604205;Catende;16270883,83;20037872,97;24367729,04;24757500,42;29134998,44;28883517,08;32928244,11;33068881,55;
PE;2604304;Cedro;6201222,75;8517726,15;7561735,25;8541968,75;8693566,65;9933448,28;10233491,41;9884496,45;
