Despesas por função - saúde e saneamento - municipal
Sigla;Código;Município;2010;2011;2012;2013;2014;2015;2016;2017;
PI;2205300;Jerumenha;1470272,31;1627234,18;;2173241,23;2454099,55;2718236,14;2844446,17;2413834,42;
PI;2205359;João Costa;1183212,18;1411251,94;1581328,86;1780533,29;2277312,01;2265561,49;2731973,45;4085778,36;
PI;2205409;Joaquim Pires;4375153,49;5550701,76;5277475,32;5946967,49;6703343,34;7043273,9;7961559,32;7315687,63;
PI;2205458;Joca Marques;1776271,37;1986375,09;2034037,56;2545678,19;2598587,64;2665971,17;3580008,1;3203833,25;
PI;2205508;José de Freitas;2247628,79;10227699,04;;13379550,54;;14577382,11;14768414,47;16226378,4;
PI;2205516;Juazeiro do Piauí;1250429,44;1571540,59;1744222,74;2080782,33;2643274,63;2784458,46;3178606,08;2523745,47;
PI;2205524;Júlio Borges;1461797,33;;;2279870,32;2577097,05;2407955,07;3237562,84;3987498,01;
PI;2205532;Jurema;1797331,54;1811665,36;2002760,44;2968498,72;3200447,19;2666138,76;2770259,52;3588745,87;
PI;2205540;Lagoinha do Piauí;988970,6;1156118,91;1270943,49;1538464,95;1656119,79;1644861,74;2157773,76;1947663,74;
PI;2205557;Lagoa Alegre;1092465,13;;;;3001801,31;3049209,43;3547221,66;3243027,68;
PI;2205565;Lagoa do Barro do Piauí;1988749,54;1691600,48;2464534,33;;3041335;2706523,67;3276961,92;3278264,67;
PI;2205573;Lagoa de São Francisco;1658662,61;1908228,4;2104373,66;2354388,61;2703437,56;2622208,35;2994616,3;3008949,14;
PI;2205581;Lagoa do Piauí;1521200,6;1664974,91;2016746,71;0;2231576,14;2357183,69;2852709,8;2890383,95;
PI;2205599;Lagoa do Sítio;1410974,65;1628737,81;1962106,71;2892612,34;2588834,47;2347676,76;2739451,7;2650729,11;
PI;2205607;Landri Sales;1445350,69;3130;;3130766,11;4043158,88;3381595,29;3752146,25;4576715,51;
PI;2205706;Luís Correia;6474711,81;7799086,33;8728056,58;8977414,17;12137402,32;11367220,94;11661474,38;13991004,65;
PI;2205805;Luzilândia;;5562266,35;6331218,81;;;;;8566732,58;
PI;2205854;Madeiro;1713253,31;2329536,14;;3084687,27;3317173,1;3050232,94;3174438,16;3603220,23;
PI;2205904;Manoel Emídio;1818822,63;2164994,93;2423721,08;2667557,6;3234864,33;3407525,59;3584162,75;4091402,8;
PI;2205953;Marcolândia;1807225,91;2122830,01;2521268,72;2786293,35;3890639,98;3853075,09;3986893,02;4635012,27;
PI;2206001;Marcos Parente;1743680,1;1676506,67;2533564,31;2941268,25;3580906,93;3110537,81;2457052,27;3045479,62;
PI;2206050;Massapê do Piauí;1557052,63;1879419,36;2011855,52;2517192,42;3458116,22;3628489,69;4658279,67;4901223,18;
PI;2206100;Matias Olímpio;2720164,84;3126747,68;;3992604,65;4410425,34;5011629,39;5111320,78;5608408,51;
PI;2206209;Miguel Alves;7534722,6;11568534,68;12887924,14;10338124,02;11509689,42;13762150,44;13461458,71;17925452,03;
PI;2206308;Miguel Leão;850443,58;1000208,92;858224,28;1298410,07;1769931,38;1942839,91;2190900,4;1871025,46;
PI;2206357;Milton Brandão;1775243,05;2013014,62;2345480,48;2836398,77;3048140,79;2502271,56;3124704,76;2605296,85;
PI;2206407;Monsenhor Gil;3276002,16;3849619,99;4039536,57;4314123,7;6249518,55;6910846,43;7030153,57;6015151,19;
PI;2206506;Monsenhor Hipólito;2001700,94;2174421,99;2598018,59;2863947,63;4230306,76;3905254,82;4889778,17;4100910,24;
PI;2206605;Monte Alegre do Piauí;2165664,4;2818774,36;4229096,59;3424102,63;5114940,23;5323569,94;5869963,83;6064320,71;
PI;2206654;Morro Cabeça no Tempo;1318546,49;;;1863865,73;;2981341,82;2908724,09;2239004,9;
PI;2206670;Morro do Chapéu do Piauí;1941924,43;2005380,16;2281931,05;2426454,54;2887966,08;;3425736,6;3583934,25;
PI;2206696;Murici dos Portelas;1648128,16;1823117,19;2009494,65;2674404,67;3290834,87;3478414;4349585,58;4905494,59;
PI;2206704;Nazaré do Piauí;1866035,55;2344020,13;3108940,44;2952826,42;3609712;3659314,11;4040094,72;4691158,22;
PI;2206720;Nazária;;;;;;;;;
PI;2206753;Nossa Senhora de Nazaré;1222817,42;1566931,26;774998,84;2272770,57;3206045,43;2518426,58;2843699,15;3045511,45;
PI;2206803;Nossa Senhora dos Remédios;;1972091,67;2384523,68;3033645,09;3163429,06;2804950,68;4105887,35;3788100,31;
PI;2206902;Novo Oriente do Piauí;2283671,09;2530412,66;2582547,12;3015138,31;4154268,63;3113055,55;5008602,09;4507599,21;
PI;2206951;Novo Santo Antônio;1691548,34;1722843,52;1807687,08;1919639,2;2956838,91;3218764,08;5499128,64;2605584,53;
PI;2207009;Oeiras;7180880,36;9010518,74;10083625,16;12500234,23;12281610,83;14852315,2;14111058,32;15341210,79;
PI;2207108;Olho D'Água do Piauí;924364,34;1294624,77;1456091,19;1265366,89;2432874,22;1502588,62;1794790,04;2124213,66;
PI;2207207;Padre Marcos;2043129,13;2306776,13;2440843,81;3072756,47;3148545,36;3516320,57;3924230,27;4033148,1;
PI;2207306;Paes Landim;1614225,97;2456386,81;2106445,26;2165578,77;2523261,57;2893166,27;3322587,94;3538561,87;
PI;2207355;Pajeú do Piauí;1251536,39;1434611,34;1602749,67;1908961,53;2982472,82;2580292,63;2504498,9;4553716,12;
PI;2207405;Palmeira do Piauí;1454782,86;1864053;1953194,26;2295547,41;3290207,3;2888345,03;3019323,55;2705104,4;
PI;2207504;Palmeirais;3566290,39;5718770,27;;4611187,82;6647637,77;6047530,23;7546311,8;6509550,81;
PI;2207553;Paquetá;1265033,54;1551342,64;1771102,09;2074963,5;2586941;2476566,82;2529433,62;3179967,99;
PI;2207603;Parnaguá;3484738,32;3554182,88;0;5074007,02;5624186,73;6681965,62;10052640,85;8944608,46;
PI;2207702;Parnaíba;28975619,36;52458781,64;63043136,94;75441824,6;75310512,14;77646840,15;81680623,63;89957493,97;
PI;2207751;Passagem Franca do Piauí;1572995,89;;;2249730,28;;;;;
PI;2207777;Patos do Piauí;1512335,9;2128537,53;2185121,08;2879417,81;3115745,02;2823668,43;3047154,01;3566490,76;
PI;2207793;Pau D'Arco do Piauí;941457,34;875466,57;1747821,08;237685,53;2477229,85;2364399,24;2888702,96;1907668,53;
PI;2207801;Paulistana;8692024,57;7996173,99;11661125,02;9664065,5;10134585,31;11781795,91;12714949,2;13892379,51;
PI;2207850;Pavussu;1339696,93;1396388,61;;1686224,78;2162069,07;2834566,95;2105148,54;2474684,36;
PI;2207900;Pedro II;8316044,07;9127760,53;9810146,25;9230275,13;12796972,41;13587079,74;16474883,01;15032789,24;
PI;2207934;Pedro Laurentino;1549918,42;1411904,36;2000942,78;2180262,19;2400152,18;2037763,24;2393045,75;2363220,58;
PI;2207959;Nova Santa Rita;1862358,2;1889085,43;;1978986,86;2348571,43;2758084,55;3171104,52;3517019,64;
PI;2208007;Picos;39051298,28;40235307,58;48766134,44;56526829,27;61634345,39;58403154,46;66086952,9;68982479,09;
PI;2208106;Pimenteiras;;;;4391995,35;5848789,36;5239881,26;7070916,81;7037853,56;
PI;2208205;Pio IX;3970679,62;5583347,12;5974170,43;6803397,43;8743499,54;8430741,91;;;
PI;2208304;Piracuruca;11352869,61;11036879,33;10670129,44;13967453,6;14427142,62;15467747,98;15827577,07;17103083,25;
PI;2208403;Piripiri;18839262,95;19039849,99;22363908,78;23560399,78;29258001,71;23348522,14;26360218,9;29201192,32;
PI;2208502;Porto;2916764,35;3326947,11;;4596030,91;5172065,59;5770617,43;5160504,42;6412524,65;
PI;2208551;Porto Alegre do Piauí;1380673,27;1588400,72;1825968,68;2035681,72;2471075,04;2307439,64;2747630,56;3249666,66;
PI;2208601;Prata do Piauí;1361367,14;1758634,45;;;;;0;2348857,72;
PI;2208650;Queimada Nova;2448402,11;2792710,81;2789401,87;3489819,23;3537855,31;3699977,74;3680406,13;4300790,55;
PI;2208700;Redenção do Gurguéia;1786734,16;2111115,24;2604101,11;3180999,13;5028659,03;3572245,37;;4270116,05;
PI;2208809;Regeneração;5325431,62;6299583,22;7435515,77;8848332,96;8734509,82;11478078,15;11625109,6;10421431,98;
PI;2208858;Riacho Frio;1337817,57;1607187,31;1961675,43;2346240,21;2732444,57;2310290,78;2701257,9;2491194,33;
PI;2208874;Ribeira do Piauí;1250786,39;1573155,34;1389412,38;2395979,83;2591993,43;2439904,52;2901816,15;3787626,55;
PI;2208908;Ribeiro Gonçalves;1916436,26;2475286,84;3318625,71;3331152,46;4920557,37;7025911,2;6490592,05;5548334,86;
PI;2209005;Rio Grande do Piauí;2003985,6;2154417,57;2613400,72;2765510,18;4618067,52;3588685,92;4461196,41;4591630,7;
PI;2209104;Santa Cruz do Piauí;1700036,44;2115187,63;2653429,41;2817474,2;3224034,7;3373014,29;3779875,45;4363037,67;
PI;2209153;Santa Cruz dos Milagres;1211450,8;1332846,93;1024413,15;1329065,32;1890000;4474042,74;2271342,2;;
PI;2209203;Santa Filomena;1769939,63;2129279,73;2328977,03;2779770,13;3694080,76;3327618,2;3358716,85;3393758,22;
PI;2209302;Santa Luz;1725346,36;1950500,65;2024529,38;2505625,39;3034263,39;2839492,48;2681461,29;3112467,15;
PI;2209351;Santana do Piauí;1286091,65;1580438,48;1718275,16;1914248,4;2352507,56;2393665,95;2548282,58;2842371,82;
PI;2209377;Santa Rosa do Piauí;1576360,93;1747673,8;1677017,62;2156264,24;2369205,97;2474391,6;2758837,59;2322072,15;
PI;2209401;Santo Antônio de Lisboa;1778200,85;2320207,56;2500662,6;2691501,91;3957036,05;3450932,35;3550215,28;3767867,72;
PI;2209450;Santo Antônio dos Milagres;993130,12;1237139,55;1553049,51;1589909,87;1674142,55;1648173,45;1974707,96;2005753,33;
PI;2209500;Santo Inácio do Piauí;1543853,64;1807744,97;1973587,52;2119479;2613948,74;2555578,9;2731807,84;3469022,88;
PI;2209559;São Braz do Piauí;1363779,59;1544789,24;;1879838,2;2737660,46;2440924,2;;4851440,2;
PI;2209609;São Félix do Piauí;1360560,83;1679653,37;1904607,17;2248472,7;2802824,63;2462629,41;2346328,31;2444032,84;
PI;2209658;São Francisco de Assis do Piauí;1304948,86;1586470,02;2178207,16;2310489,52;2841337,12;2668573,98;2604700,86;3294276,68;
PI;2209708;São Francisco do Piauí;2154675,2;2691941,61;3034803,66;3413847,6;4332373,98;5682500,94;4359615,4;4032299,24;
PI;2209757;São Gonçalo do Gurguéia;1111362,28;1426744,6;1448842,66;1535555,31;1923745,24;1767344,95;2601722,67;2217869,06;
PI;2209807;São Gonçalo do Piauí;1553528,7;2082767;1845685,2;2325109,4;2873343,46;2542707,31;3508938,35;2485624,79;
PI;2209856;São João da Canabrava;1243955,29;1529417,76;1738395,1;2090738,28;2077624,51;2213529,13;2605395,59;3006457,06;
PI;2209872;São João da Fronteira;1977757,4;1659193,13;3327901,47;3830905,78;2616966,98;2713312,39;3215909,39;3184504,84;
PI;2209906;São João da Serra;2173833,7;2479816,41;2762058,44;;3694615,77;3966565,35;4517549,94;3766136,63;
PI;2209955;São João da Varjota;1410696,88;1592766,25;1627275,64;1775444,29;2149673,68;2063591,75;2478939,89;2713223,46;
PI;2209971;São João do Arraial;1686401,84;1942250,66;2536033,74;3153178,97;3401714,38;5597290,32;3477144,79;3163819,5;
PI;2210003;São João do Piauí;6588764,22;7739276,52;9006257,64;10202938,36;11983476,5;12958577;13594254,02;17062508,41;
PI;2210052;São José do Divino;1683039,14;2048796,58;3197456,13;3357927,99;3353603,38;2732542,13;2546144,17;2927057,15;
PI;2210102;São José do Peixe;1417770,77;1697072,73;1819034,83;1872900,55;2919233,17;3315729,36;3883321,75;3546678,6;
PI;2210201;São José do Piauí;1965994,49;2375544,45;2474915,42;3307899,82;3316652,18;2610744,14;2933648,65;3622326,76;
PI;2210300;São Julião;2067667,13;2271293,94;2879924,47;3045725,77;3703965,04;3091598,31;3831832,23;4778038,44;
PI;2210359;São Lourenço do Piauí;1257281,17;1380520,67;1647011,95;1924641,65;2349587,86;5909991,04;3099306,15;3385033,28;
PI;2210375;São Luis do Piauí;1097709,33;1457155,45;1251414,36;1840753,36;1972829,59;1720528,5;2189689,23;2453588,85;
PI;2210383;São Miguel da Baixa Grande;874127,98;1037334,56;1024413,15;1329065,32;1555216,04;1531964,14;2061940,18;1842841,42;
PI;2210391;São Miguel do Fidalgo;1034669,69;1186852,79;1326962,88;1675590,75;1904740,08;2140717,13;2228345,1;2415855,51;
PI;2210409;São Miguel do Tapuio;4536874,12;5896458,82;7150620,1;6103938,41;8109330,21;7668982,82;9852148,19;9306881,64;
PI;2210508;São Pedro do Piauí;4376329,9;4376329,9;5929118,67;6924518,74;7537083,01;7836418,03;8812887,61;7673461,86;
PI;2210607;São Raimundo Nonato;7858157,04;8349628,2;11658509,58;17642177,85;20330313,8;15388207,86;15128378,37;18913408,66;
PI;2210623;Sebastião Barros;1579785,95;1736247,07;1956081,1;1988783,98;2501141,44;;3207121,16;2239004,9;
PI;2210631;Sebastião Leal;1461797,33;1332846,93;1024413,15;2222681,65;3016117,24;2765568,93;3254415,49;3429768,58;
PI;2210656;Sigefredo Pacheco;2028415,24;;;3103420,9;3369036,38;3776254,85;3919037,86;3645266,05;
PI;2210706;Simões;4667212,34;5831896,54;6154799,11;6630200,39;7960711,19;7885384,97;9638967,4;9861979,41;
PI;2210805;Simplício Mendes;4504683,22;5192567,71;8174605,3;6985217,61;8063570,12;9328758,36;10269302,74;10413432,38;
PI;2210904;Socorro do Piauí;1795217,1;1906873,57;2378493;;3147208,33;;;3336567,25;
PI;2210938;Sussuapara;1503472,71;1888371,59;2396452,88;3179989,99;3318384,84;3220037,61;3502745,15;4032642,91;
PI;2210953;Tamboril do Piauí;1346853,29;735345,63;1559041,79;1616216,93;1894708,54;1824977,47;2786835,4;2267796,41;
PI;2210979;Tanque do Piauí;982563,42;1471401,19;1540618,9;1527073,93;2088388,53;2400245,48;2295914,72;2350116,58;
PI;2211001;Teresina;533282425,73;619066467,67;688886543,76;826711903,88;855396589,93;846835335,82;1004330076,4;987943002;
PI;2211100;União;12464462,4;12011829,09;12732826,76;12812280,31;18136615,27;18342315,7;17160602,63;19137963,8;
PI;2211209;Uruçuí;6995116;10203170,91;;;14391531,75;14304412,08;17342416,96;16903809,48;
PI;2211308;Valença do Piauí;5602361,35;6510267,91;7423140,87;7751143,97;8234925,59;8327194,25;9969768,99;12072084,85;
PI;2211357;Várzea Branca;1276131,08;1869563,13;3067949,43;2036366,7;5511351,22;4001606,85;3331957,72;3174846,25;
PI;2211407;Várzea Grande;1402822,97;1615467,14;1729187,33;2043808;2776168,42;2949816,96;3823961,84;2811795,27;
PI;2211506;Vera Mendes;1180999,21;1424277,33;2200551,26;2221096,3;2661560,11;2696984,51;2921130,15;2890153,33;
PI;2211605;Vila Nova do Piauí;1258870,52;1281578,08;1643044,21;1840386,42;2576474,65;2231205,68;2658598,71;2736652,55;
PI;2211704;Wall Ferraz;1222491,61;1428656,25;1869017,78;1666878,44;2377731,47;1942565,72;2257385,17;2770708,03;
PR;4100103;Abatiá;1931855,82;3062227,75;2462334,42;3368768,39;4658398,04;4891458,45;6020736,13;6174367,36;
PR;4100202;Adrianópolis;2695572,12;3440920,11;3672247,51;3898576,05;4772634,72;5803858,09;6081447,55;;
PR;4100301;Agudos do Sul;2954786,57;3235781,56;3724757,26;4315629,15;4616226,54;5238338,53;5448947,98;6707567,4;
PR;4100400;Almirante Tamandaré;11639310,88;11899255,55;18572395,29;24682933,46;23939936,25;26175369,1;28139526,86;35355283,88;
PR;4100459;Altamira do Paraná;2460531,37;2678561,76;2808619,07;2941552,28;4053121,36;4578509,9;6141967,55;5240841,03;
PR;4100509;Altônia;7678299,24;8604652,41;9816024,42;;13094027,48;14053217,84;15477887,22;15683286,63;
PR;4100608;Alto Paraná;4248697,04;4602464,06;5895992,04;6281065,48;;8543813,81;9031037,81;9061750,44;
PR;4100707;Alto Piquiri;3495857,88;3986825,07;4655759,28;4436648,95;6299504,3;7832947,06;8016675,75;9196327,75;
PR;4100806;Alvorada do Sul;3841434,72;4864107,4;6352599,09;7281901,92;7682171,81;8830416,27;11367079,34;10119508,63;
PR;4100905;Amaporã;2238715,53;2675760,86;5109587,8;4726818,65;4851300,96;5360324,58;7409847,5;7761242,32;
PR;4101002;Ampére;6178442,87;6125198,71;7799470,28;8952447,74;;10876383,4;12592227,89;11285228,64;
PR;4101051;Anahy;1633803,52;1570646,81;2162073,71;2347161,42;;3338542,9;;;
PR;4101101;Andirá;5616613,18;10003589,7;12530339,14;12391782,75;13195406,34;15040376,24;16792767,47;17296495,86;
PR;4101150;Ângulo;1562727,34;2044388,06;2294356,2;2853532,78;3069763,28;3737986,22;4505869,63;4806185,94;
PR;4101200;Antonina;8672560,25;11119872,01;9432555,32;9236615,02;11685265,7;;;;
PR;4101309;Antônio Olinto;2545394,95;2852626,16;3107778,56;4145329,72;4903209,34;5459750,58;;;
PR;4101408;Apucarana;48676582,79;53684273,07;59738314,36;63522250,85;84627933,19;86194249,69;99343857,64;104639197,4;
PR;4101507;Arapongas;21956912,52;27809155,21;30282310,1;34879406,52;45435542,87;50370262,03;52142682,15;;
PR;4101606;Arapoti;10402325,23;11565697,28;13199116,45;13227054,38;14152318,12;19765486,66;18614438,75;19174445,34;
PR;4101655;Arapuã;2213181,16;2545063,68;2777907,57;3111572,75;3698561,61;3967141,23;4530729,22;5070820,14;
PR;4101705;Araruna;4066167,41;4668457,22;5950123,9;6491286,84;9887400,7;9832843,79;10873907,63;13108382,38;
PR;4101804;Araucária;91193257,24;112590202,29;126264237,94;145690634,2;144665062,1;150714266,8;155111642,7;178925989,3;
PR;4101853;Ariranha do Ivaí;1551393,85;2037575,01;2859000,6;2244860,2;2614868,32;3142304,04;3630860,98;3589109,37;
PR;4101903;Assaí;4960227,95;6500639,3;7886909,31;8158949,86;11314982,06;11416473,32;13235538,09;10857034,69;
PR;4102000;Assis Chateaubriand;7388407,36;8651758,35;10762761,72;11435818;14701270,27;18733933,72;22427225,22;27233293,99;
PR;4102109;Astorga;6684052,65;6817964,13;9122534,79;10406258,39;;12569958,45;14061327,5;17428599,29;
PR;4102208;Atalaia;2198048,73;2034634,43;2352847,74;2620848,33;3049936,93;3570343,32;3781954,18;4450571,15;
PR;4102307;Balsa Nova;5472360,84;6279191,61;7241119,89;7895386,81;10347844,59;11021802,01;12342897,29;12877034,05;
PR;4102406;Bandeirantes;6603341,85;10706917,98;8689468,84;9668866,6;10670856,13;12523160,29;15185767,33;16018314,42;
PR;4102505;Barbosa Ferraz;4964173,56;5227194,87;5406751,77;6709001,91;7747419,54;8382279,73;10063227,63;9522144;
PR;4102604;Barracão;3460187,53;4071139,28;5113600,57;5271771,25;6910568,36;7552812,26;9456305,31;9190358,94;
PR;4102703;Barra do Jacaré;1983447;2244043;2408930;2302940,8;2699532,85;2969390,48;3161096,01;3639582,86;
PR;4102752;Bela Vista da Caroba;1611005,55;2026922,9;2065351,1;2626188,19;3503983,42;3767241,24;3992743,52;3916651,24;
PR;4102802;Bela Vista do Paraíso;5239250,23;6200367,84;6978150,29;7681324,8;9417641;10115140,59;12762826,75;11873138,59;
PR;4102901;Bituruna;8053717,55;8554088,9;9764481,53;10335959,89;;10875707,36;;;
PR;4103008;Boa Esperança;2120242,73;2888383,67;2701069,28;2788757,43;3389383,73;3569760,49;4057082,55;4298571,03;
PR;4103024;Boa Esperança do Iguaçu;1766139,14;1867988,09;2018577,45;2445488,12;2788753,93;2952188,27;3246507,87;3307738,69;
PR;4103040;Boa Ventura de São Roque;2177689,97;2613610,27;3144457,92;3379932,49;4349506,42;;;;
PR;4103057;Boa Vista da Aparecida;3565762,38;3844357,55;4581089,15;5145644,37;5427878,52;6480674,72;8613285,28;8233609,25;
PR;4103107;Bocaiúva do Sul;3952599,43;4762848,48;5593330,63;5210571,57;6264722,09;6314795,22;6781008,99;6971550,84;
PR;4103156;Bom Jesus do Sul;1882130,35;2229602,41;2428861,41;3085718,86;3182657,95;3573210,48;4179313,25;4019539,88;
PR;4103206;Bom Sucesso;3179673,01;2965453,53;3644402,25;3270378,79;3871642,03;4898482,92;6239807,8;6743324,75;
PR;4103222;Bom Sucesso do Sul;1621358,22;1937513,99;2209467;2480418,12;2873749,64;3359505,35;4235294,76;4612082,83;
PR;4103305;Borrazópolis;2798727,74;3093805,06;3936047,04;4437190,95;4783081,29;5164030,67;7216073,58;6792963,33;
PR;4103354;Braganey;2220665,63;2915936,26;2487100,3;2904973,71;3754686,67;3510244,19;4266676,2;4517653,44;
PR;4103370;Brasilândia do Sul;2142147,93;2417563,46;2805912,16;3143932,49;3618782,83;4424313,47;4361057,22;4864247,06;
PR;4103404;Cafeara;1534264,09;1791085,86;2158958,32;2483670,8;3178510,32;3385734,28;3253173,33;3411867,19;
PR;4103453;Cafelândia;5466288,18;6642628,98;8425075,16;8900634,46;11928155,76;12621714,71;15226546,26;14689254,58;
PR;4103479;Cafezal do Sul;2061484,3;2325829,82;2401594,53;2803824,55;4486310,72;3361295,45;4152575,43;4852820,93;
PR;4103503;Califórnia;2390063,67;3993675,11;4272860,42;2828273,35;4307424,33;4295866,78;;;
PR;4103602;Cambará;8100838;8023093,05;9440612,58;10516616,07;14741290,68;14469319,43;15448308,57;15436118,35;
PR;4103701;Cambé;34231276;40444708;45022865;52048253,47;53842537,01;58927324,08;70023973,8;67864679,18;
PR;4103800;Cambira;2592863,62;3078580,19;427424,6;3655566,46;4049930,68;4796932,27;5320721,05;4709224,8;
PR;4103909;Campina da Lagoa;4628132,96;5703850,75;7086037;6888162,36;8207099,57;9717235,19;11904785,81;9943157,5;
PR;4103958;Campina do Simão;1997973,49;2442382,92;2772394,82;2870322,05;3267321,71;;;;
PR;4104006;Campina Grande do Sul;9519779,48;11290557,31;13467052,17;14512827,87;15999987,65;16321884,73;16410833,33;19401343,79;
PR;4104055;Campo Bonito;2141825,48;2509285,87;2858874,73;2871237,58;3440916,89;3623516,09;3762095,65;4292910,48;
